user_id,signup_date,city,acquisition_channel,device_type,user_type
5231,2024-01-23,Mumbai,Instagram Ads,Android,occasional
5232,2024-01-03,Bangalore,Organic,Android,occasional
5233,2024-02-06,Delhi,Google Ads,Android,occasional
5234,2024-01-15,Bangalore,Referral,Android,occasional
5235,2024-01-12,Hyderabad,Referral,Android,occasional
5236,2024-02-22,Pune,Google Ads,Android,power
5237,2024-03-24,Delhi,Instagram Ads,Android,occasional
5238,2024-03-11,Mumbai,Organic,Android,occasional
5239,2024-02-25,Hyderabad,Referral,Android,power
5240,2024-03-29,Delhi,Organic,Android,regular
5241,2024-01-01,Bangalore,Instagram Ads,Android,one_time
5242,2024-03-10,Bangalore,Instagram Ads,iOS,occasional
5243,2024-01-25,Mumbai,Organic,iOS,occasional
5244,2024-03-21,Mumbai,Google Ads,Android,one_time
5245,2024-02-04,Delhi,Instagram Ads,Android,occasional
5246,2024-02-15,Pune,Instagram Ads,iOS,occasional
5247,2024-03-19,Delhi,Organic,Android,occasional
5248,2024-02-27,Hyderabad,Referral,Android,one_time
5249,2024-02-28,Hyderabad,Instagram Ads,Android,occasional
5250,2024-01-23,Pune,Instagram Ads,iOS,occasional
5251,2024-03-27,Delhi,Instagram Ads,iOS,regular
5252,2024-02-22,Mumbai,Google Ads,Android,one_time
5253,2024-03-21,Pune,Referral,Android,occasional
5254,2024-02-20,Hyderabad,Organic,Android,power
5255,2024-02-25,Pune,Google Ads,Android,one_time
5256,2024-01-01,Mumbai,Instagram Ads,Android,occasional
5257,2024-03-25,Pune,Instagram Ads,Android,power
5258,2024-01-29,Pune,Instagram Ads,Android,occasional
5259,2024-03-27,Pune,Instagram Ads,iOS,occasional
5260,2024-01-24,Hyderabad,Organic,iOS,one_time
5261,2024-02-11,Mumbai,Referral,iOS,regular
5262,2024-03-04,Hyderabad,Organic,Android,one_time
5263,2024-02-24,Bangalore,Instagram Ads,Android,occasional
5264,2024-03-22,Pune,Organic,iOS,power
5265,2024-02-01,Mumbai,Instagram Ads,iOS,one_time
5266,2024-03-18,Hyderabad,Referral,Android,occasional
5267,2024-02-28,Pune,Organic,iOS,regular
5268,2024-03-16,Hyderabad,Instagram Ads,iOS,occasional
5269,2024-02-14,Hyderabad,Instagram Ads,Android,one_time
5270,2024-01-20,Hyderabad,Referral,iOS,regular
5271,2024-03-30,Hyderabad,Referral,Android,regular
5272,2024-03-19,Bangalore,Organic,Android,regular
5273,2024-02-11,Hyderabad,Instagram Ads,iOS,regular
5274,2024-03-19,Pune,Instagram Ads,iOS,occasional
5275,2024-02-11,Delhi,Google Ads,iOS,occasional
5276,2024-03-21,Mumbai,Referral,iOS,regular
5277,2024-01-18,Pune,Organic,iOS,regular
5278,2024-02-04,Hyderabad,Instagram Ads,iOS,regular
5279,2024-02-24,Pune,Google Ads,Android,one_time
5280,2024-02-26,Pune,Referral,iOS,regular
5281,2024-01-03,Pune,Organic,iOS,one_time
5282,2024-02-09,Hyderabad,Google Ads,iOS,occasional
5283,2024-03-28,Pune,Google Ads,iOS,regular
5284,2024-02-05,Mumbai,Instagram Ads,iOS,one_time
5285,2024-01-15,Hyderabad,Referral,Android,occasional
5286,2024-02-06,Hyderabad,Google Ads,Android,occasional
5287,2024-02-21,Pune,Organic,iOS,one_time
5288,2024-02-07,Pune,Organic,iOS,power
5289,2024-02-07,Bangalore,Organic,Android,power
5290,2024-03-25,Pune,Referral,Android,occasional
5291,2024-02-11,Delhi,Organic,Android,regular
5292,2024-01-21,Hyderabad,Instagram Ads,iOS,regular
5293,2024-01-06,Hyderabad,Referral,iOS,power
5294,2024-03-11,Pune,Organic,Android,power
5295,2024-03-10,Delhi,Google Ads,iOS,occasional
5296,2024-02-15,Pune,Organic,Android,regular
5297,2024-01-01,Pune,Instagram Ads,Android,occasional
5298,2024-02-12,Hyderabad,Google Ads,Android,occasional
5299,2024-03-20,Pune,Referral,iOS,occasional
5300,2024-01-14,Pune,Google Ads,iOS,power
5301,2024-01-31,Mumbai,Instagram Ads,iOS,occasional
5302,2024-02-17,Mumbai,Organic,Android,power
5303,2024-01-28,Mumbai,Google Ads,iOS,occasional
5304,2024-03-27,Hyderabad,Organic,iOS,one_time
5305,2024-03-23,Delhi,Organic,iOS,occasional
5306,2024-02-19,Bangalore,Organic,iOS,occasional
5307,2024-03-13,Delhi,Referral,iOS,occasional
5308,2024-02-25,Hyderabad,Organic,iOS,regular
5309,2024-01-03,Mumbai,Referral,Android,one_time
5310,2024-02-23,Mumbai,Organic,Android,one_time
5311,2024-03-21,Delhi,Referral,iOS,regular
5312,2024-03-29,Mumbai,Organic,Android,occasional
5313,2024-02-04,Bangalore,Google Ads,iOS,one_time
5314,2024-01-17,Pune,Organic,iOS,one_time
5315,2024-03-02,Bangalore,Google Ads,iOS,occasional
5316,2024-03-12,Hyderabad,Google Ads,Android,occasional
5317,2024-02-08,Mumbai,Referral,Android,regular
5318,2024-01-17,Mumbai,Google Ads,iOS,one_time
5319,2024-03-19,Pune,Referral,iOS,regular
5320,2024-01-18,Bangalore,Referral,Android,occasional
5321,2024-01-24,Delhi,Organic,Android,regular
5322,2024-02-12,Delhi,Instagram Ads,iOS,regular
5323,2024-02-26,Mumbai,Google Ads,iOS,occasional
5324,2024-02-09,Hyderabad,Referral,iOS,one_time
5325,2024-03-10,Bangalore,Google Ads,iOS,power
5326,2024-03-17,Delhi,Referral,iOS,occasional
5327,2024-01-22,Mumbai,Instagram Ads,Android,power
5328,2024-02-10,Mumbai,Referral,Android,regular
5329,2024-01-18,Bangalore,Google Ads,iOS,occasional
5330,2024-01-28,Mumbai,Instagram Ads,Android,occasional
5331,2024-01-01,Delhi,Referral,Android,regular
5332,2024-03-25,Delhi,Organic,Android,regular
5333,2024-03-01,Delhi,Instagram Ads,iOS,power
5334,2024-03-04,Delhi,Referral,iOS,regular
5335,2024-03-09,Pune,Instagram Ads,iOS,one_time
5336,2024-03-12,Bangalore,Google Ads,iOS,one_time
5337,2024-01-22,Delhi,Google Ads,Android,regular
5338,2024-03-28,Bangalore,Instagram Ads,iOS,occasional
5339,2024-01-13,Hyderabad,Organic,iOS,one_time
5340,2024-03-03,Bangalore,Organic,iOS,power
5341,2024-01-09,Mumbai,Google Ads,Android,one_time
5342,2024-03-08,Mumbai,Google Ads,iOS,one_time
5343,2024-03-17,Mumbai,Google Ads,iOS,power
5344,2024-02-28,Bangalore,Google Ads,iOS,regular
5345,2024-01-30,Bangalore,Instagram Ads,iOS,one_time
5346,2024-01-19,Bangalore,Referral,iOS,occasional
5347,2024-01-15,Hyderabad,Organic,iOS,power
5348,2024-03-15,Bangalore,Referral,Android,regular
5349,2024-02-03,Bangalore,Instagram Ads,Android,occasional
5350,2024-02-12,Delhi,Referral,Android,occasional
5351,2024-01-29,Delhi,Organic,Android,occasional
5352,2024-02-23,Mumbai,Organic,Android,one_time
5353,2024-01-31,Pune,Instagram Ads,iOS,regular
5354,2024-01-05,Pune,Referral,Android,occasional
5355,2024-03-12,Mumbai,Google Ads,Android,occasional
5356,2024-03-02,Pune,Referral,Android,occasional
5357,2024-01-02,Bangalore,Referral,Android,regular
5358,2024-02-10,Mumbai,Google Ads,Android,one_time
5359,2024-01-16,Hyderabad,Google Ads,iOS,one_time
5360,2024-02-11,Delhi,Google Ads,Android,occasional
5361,2024-03-02,Pune,Organic,Android,occasional
5362,2024-03-06,Pune,Organic,iOS,regular
5363,2024-02-24,Hyderabad,Instagram Ads,iOS,occasional
5364,2024-02-05,Hyderabad,Referral,Android,occasional
5365,2024-03-02,Hyderabad,Referral,Android,occasional
5366,2024-03-16,Hyderabad,Organic,iOS,one_time
5367,2024-01-29,Delhi,Referral,Android,occasional
5368,2024-03-16,Pune,Google Ads,iOS,regular
5369,2024-03-21,Hyderabad,Google Ads,iOS,occasional
5370,2024-01-07,Pune,Organic,Android,regular
5371,2024-01-15,Mumbai,Google Ads,iOS,regular
5372,2024-01-30,Pune,Organic,Android,regular
5373,2024-03-28,Bangalore,Instagram Ads,Android,occasional
5374,2024-03-31,Mumbai,Referral,iOS,occasional
5375,2024-02-06,Delhi,Google Ads,iOS,occasional
5376,2024-02-05,Pune,Google Ads,iOS,occasional
5377,2024-03-15,Bangalore,Referral,Android,occasional
5378,2024-03-12,Bangalore,Referral,iOS,regular
5379,2024-03-22,Pune,Google Ads,Android,one_time
5380,2024-03-07,Mumbai,Organic,Android,regular
5381,2024-01-19,Mumbai,Referral,iOS,regular
5382,2024-03-09,Pune,Organic,Android,occasional
5383,2024-02-08,Pune,Instagram Ads,iOS,regular
5384,2024-01-11,Hyderabad,Organic,iOS,power
5385,2024-03-15,Pune,Google Ads,iOS,occasional
5386,2024-02-12,Mumbai,Google Ads,Android,occasional
5387,2024-02-24,Hyderabad,Instagram Ads,iOS,occasional
5388,2024-03-07,Mumbai,Organic,Android,one_time
5389,2024-01-28,Mumbai,Instagram Ads,iOS,occasional
5390,2024-02-25,Pune,Organic,Android,one_time
5391,2024-03-14,Delhi,Referral,Android,regular
5392,2024-02-05,Bangalore,Organic,Android,occasional
5393,2024-03-20,Pune,Instagram Ads,Android,one_time
5394,2024-02-26,Hyderabad,Organic,iOS,occasional
5395,2024-02-10,Delhi,Referral,iOS,occasional
5396,2024-03-15,Delhi,Instagram Ads,iOS,regular
5397,2024-01-12,Bangalore,Organic,iOS,power
5398,2024-01-02,Bangalore,Instagram Ads,Android,occasional
5399,2024-03-27,Hyderabad,Organic,Android,regular
5400,2024-01-16,Pune,Instagram Ads,Android,one_time
5401,2024-01-02,Delhi,Instagram Ads,iOS,regular
5402,2024-02-09,Delhi,Google Ads,iOS,one_time
5403,2024-01-16,Delhi,Referral,Android,one_time
5404,2024-03-14,Mumbai,Google Ads,Android,regular
5405,2024-03-05,Mumbai,Organic,iOS,regular
5406,2024-02-11,Mumbai,Instagram Ads,iOS,one_time
5407,2024-01-28,Hyderabad,Instagram Ads,iOS,one_time
5408,2024-01-09,Bangalore,Referral,Android,occasional
5409,2024-02-18,Hyderabad,Instagram Ads,iOS,regular
5410,2024-01-11,Delhi,Google Ads,iOS,occasional
5411,2024-03-13,Delhi,Instagram Ads,iOS,occasional
5412,2024-01-31,Pune,Organic,Android,regular
5413,2024-03-21,Bangalore,Google Ads,iOS,occasional
5414,2024-01-12,Bangalore,Google Ads,iOS,power
5415,2024-03-26,Delhi,Organic,iOS,power
5416,2024-02-19,Hyderabad,Instagram Ads,iOS,regular
5417,2024-03-13,Delhi,Google Ads,iOS,regular
5418,2024-01-15,Mumbai,Referral,iOS,regular
5419,2024-02-01,Hyderabad,Organic,Android,occasional
5420,2024-03-06,Delhi,Referral,iOS,regular
5421,2024-01-24,Hyderabad,Organic,Android,regular
5422,2024-03-10,Pune,Referral,iOS,regular
5423,2024-02-22,Mumbai,Google Ads,Android,one_time
5424,2024-02-07,Delhi,Organic,iOS,occasional
5425,2024-02-02,Bangalore,Organic,iOS,occasional
5426,2024-01-10,Mumbai,Organic,iOS,occasional
5427,2024-02-11,Delhi,Google Ads,iOS,one_time
5428,2024-02-22,Bangalore,Organic,iOS,regular
5429,2024-01-16,Mumbai,Instagram Ads,Android,occasional
5430,2024-01-18,Hyderabad,Instagram Ads,Android,occasional
5431,2024-02-03,Delhi,Referral,iOS,occasional
5432,2024-01-27,Hyderabad,Instagram Ads,Android,power
5433,2024-02-03,Bangalore,Google Ads,iOS,occasional
5434,2024-01-15,Pune,Instagram Ads,iOS,power
5435,2024-01-28,Mumbai,Referral,Android,occasional
5436,2024-02-23,Hyderabad,Referral,iOS,occasional
5437,2024-03-29,Pune,Organic,Android,regular
5438,2024-01-23,Pune,Google Ads,iOS,one_time
5439,2024-02-04,Bangalore,Google Ads,Android,power
5440,2024-03-31,Delhi,Google Ads,iOS,one_time
5441,2024-01-18,Hyderabad,Organic,iOS,occasional
5442,2024-02-04,Delhi,Organic,iOS,regular
5443,2024-03-11,Pune,Organic,Android,regular
5444,2024-02-19,Bangalore,Organic,Android,one_time
5445,2024-02-09,Delhi,Organic,iOS,power
5446,2024-01-27,Pune,Referral,iOS,regular
5447,2024-03-24,Bangalore,Instagram Ads,Android,regular
5448,2024-01-28,Hyderabad,Google Ads,iOS,occasional
5449,2024-02-27,Mumbai,Google Ads,Android,occasional
5450,2024-01-30,Mumbai,Organic,Android,regular
5451,2024-02-14,Delhi,Referral,Android,regular
5452,2024-01-24,Pune,Instagram Ads,iOS,regular
5453,2024-01-18,Bangalore,Google Ads,Android,regular
5454,2024-01-06,Bangalore,Organic,Android,occasional
5455,2024-01-30,Mumbai,Organic,iOS,occasional
5456,2024-02-27,Hyderabad,Instagram Ads,Android,regular
5457,2024-02-04,Bangalore,Organic,Android,regular
5458,2024-01-08,Hyderabad,Google Ads,Android,regular
5459,2024-03-13,Delhi,Instagram Ads,iOS,one_time
5460,2024-02-17,Delhi,Organic,Android,one_time
5461,2024-03-20,Hyderabad,Google Ads,Android,one_time
5462,2024-03-22,Delhi,Instagram Ads,iOS,regular
5463,2024-03-10,Hyderabad,Organic,iOS,power
5464,2024-01-20,Hyderabad,Google Ads,iOS,regular
5465,2024-01-27,Delhi,Instagram Ads,iOS,regular
5466,2024-01-11,Hyderabad,Google Ads,Android,occasional
5467,2024-01-24,Bangalore,Organic,iOS,occasional
5468,2024-03-29,Delhi,Instagram Ads,iOS,one_time
5469,2024-01-13,Mumbai,Organic,Android,one_time
5470,2024-01-25,Bangalore,Referral,iOS,regular
5471,2024-01-13,Hyderabad,Instagram Ads,Android,occasional
5472,2024-03-01,Mumbai,Instagram Ads,iOS,regular
5473,2024-02-27,Delhi,Organic,Android,power
5474,2024-01-05,Mumbai,Google Ads,Android,occasional
5475,2024-02-20,Hyderabad,Instagram Ads,Android,power
5476,2024-03-14,Bangalore,Instagram Ads,iOS,occasional
5477,2024-03-10,Pune,Organic,Android,regular
5478,2024-02-13,Hyderabad,Referral,iOS,occasional
5479,2024-01-04,Mumbai,Organic,iOS,occasional
5480,2024-02-01,Delhi,Google Ads,Android,regular
5481,2024-01-04,Hyderabad,Instagram Ads,iOS,one_time
5482,2024-01-12,Delhi,Organic,iOS,regular
5483,2024-01-22,Delhi,Organic,Android,occasional
5484,2024-01-27,Pune,Referral,Android,occasional
5485,2024-03-06,Hyderabad,Organic,iOS,occasional
5486,2024-03-04,Delhi,Instagram Ads,Android,one_time
5487,2024-01-04,Bangalore,Google Ads,iOS,regular
5488,2024-02-22,Mumbai,Referral,Android,occasional
5489,2024-03-13,Delhi,Organic,iOS,occasional
5490,2024-01-01,Hyderabad,Google Ads,iOS,one_time
5491,2024-02-01,Hyderabad,Organic,Android,regular
5492,2024-01-29,Bangalore,Google Ads,Android,occasional
5493,2024-01-24,Bangalore,Instagram Ads,Android,occasional
5494,2024-03-23,Hyderabad,Organic,Android,regular
5495,2024-02-13,Delhi,Instagram Ads,iOS,occasional
5496,2024-01-11,Delhi,Organic,iOS,regular
5497,2024-02-09,Hyderabad,Referral,Android,occasional
5498,2024-02-18,Pune,Organic,Android,one_time
5499,2024-03-27,Delhi,Referral,iOS,occasional
5500,2024-02-10,Mumbai,Instagram Ads,Android,occasional
5501,2024-03-01,Hyderabad,Organic,iOS,occasional
5502,2024-03-18,Bangalore,Organic,Android,power
5503,2024-02-04,Bangalore,Google Ads,iOS,regular
5504,2024-01-15,Hyderabad,Organic,Android,occasional
5505,2024-01-14,Mumbai,Organic,iOS,regular
5506,2024-03-09,Pune,Organic,Android,regular
5507,2024-02-25,Pune,Referral,iOS,occasional
5508,2024-03-18,Pune,Referral,iOS,regular
5509,2024-03-02,Pune,Referral,iOS,regular
5510,2024-01-17,Delhi,Referral,iOS,occasional
5511,2024-01-08,Mumbai,Google Ads,iOS,regular
5512,2024-02-28,Bangalore,Organic,Android,one_time
5513,2024-02-26,Pune,Organic,Android,one_time
5514,2024-03-14,Mumbai,Referral,iOS,occasional
5515,2024-03-20,Pune,Instagram Ads,Android,regular
5516,2024-02-25,Bangalore,Organic,Android,occasional
5517,2024-02-21,Pune,Instagram Ads,iOS,one_time
5518,2024-03-18,Delhi,Instagram Ads,iOS,occasional
5519,2024-01-30,Bangalore,Google Ads,iOS,regular
5520,2024-02-04,Hyderabad,Organic,Android,occasional
5521,2024-01-16,Delhi,Referral,iOS,one_time
5522,2024-02-05,Hyderabad,Instagram Ads,Android,occasional
5523,2024-01-02,Delhi,Organic,Android,occasional
5524,2024-01-26,Hyderabad,Instagram Ads,Android,occasional
5525,2024-02-15,Bangalore,Organic,Android,occasional
5526,2024-01-28,Mumbai,Organic,Android,power
5527,2024-01-03,Pune,Referral,Android,occasional
5528,2024-02-07,Hyderabad,Referral,Android,power
5529,2024-03-16,Mumbai,Organic,Android,occasional
5530,2024-03-07,Pune,Organic,Android,regular
5531,2024-02-02,Mumbai,Referral,Android,occasional
5532,2024-01-03,Pune,Organic,iOS,regular
5533,2024-03-13,Delhi,Instagram Ads,Android,occasional
5534,2024-03-28,Hyderabad,Instagram Ads,iOS,occasional
5535,2024-03-15,Pune,Referral,Android,regular
5536,2024-02-19,Mumbai,Google Ads,iOS,regular
5537,2024-03-10,Mumbai,Referral,iOS,regular
5538,2024-02-03,Hyderabad,Instagram Ads,Android,one_time
5539,2024-01-07,Mumbai,Google Ads,Android,occasional
5540,2024-02-01,Hyderabad,Organic,Android,occasional
5541,2024-02-01,Hyderabad,Organic,Android,regular
5542,2024-03-07,Mumbai,Google Ads,Android,occasional
5543,2024-03-25,Pune,Google Ads,iOS,one_time
5544,2024-02-12,Pune,Instagram Ads,iOS,one_time
5545,2024-01-20,Mumbai,Instagram Ads,iOS,occasional
5546,2024-03-26,Mumbai,Organic,iOS,power
5547,2024-01-27,Bangalore,Instagram Ads,iOS,regular
5548,2024-02-22,Hyderabad,Organic,iOS,power
5549,2024-02-11,Hyderabad,Google Ads,iOS,regular
5550,2024-03-15,Bangalore,Referral,iOS,regular
5551,2024-02-26,Delhi,Organic,Android,regular
5552,2024-01-08,Pune,Instagram Ads,iOS,regular
5553,2024-03-23,Mumbai,Instagram Ads,Android,one_time
5554,2024-03-29,Pune,Instagram Ads,Android,occasional
5555,2024-03-24,Delhi,Referral,iOS,one_time
5556,2024-01-01,Delhi,Referral,Android,occasional
5557,2024-01-05,Pune,Google Ads,Android,regular
5558,2024-03-04,Bangalore,Google Ads,Android,occasional
5559,2024-02-29,Delhi,Google Ads,Android,regular
5560,2024-02-22,Bangalore,Instagram Ads,Android,occasional
5561,2024-02-14,Hyderabad,Organic,Android,regular
5562,2024-02-07,Mumbai,Instagram Ads,Android,one_time
5563,2024-03-12,Delhi,Google Ads,Android,regular
5564,2024-03-11,Mumbai,Referral,Android,regular
5565,2024-03-21,Delhi,Google Ads,iOS,one_time
5566,2024-03-13,Mumbai,Google Ads,iOS,power
5567,2024-01-15,Mumbai,Organic,iOS,occasional
5568,2024-03-18,Delhi,Instagram Ads,Android,occasional
5569,2024-02-03,Hyderabad,Referral,Android,one_time
5570,2024-01-07,Mumbai,Instagram Ads,Android,one_time
5571,2024-03-07,Delhi,Referral,Android,one_time
5572,2024-01-04,Mumbai,Instagram Ads,Android,power
5573,2024-01-17,Pune,Referral,Android,one_time
5574,2024-02-14,Mumbai,Instagram Ads,Android,occasional
5575,2024-03-24,Bangalore,Google Ads,Android,occasional
5576,2024-03-04,Hyderabad,Referral,iOS,regular
5577,2024-01-29,Bangalore,Google Ads,iOS,occasional
5578,2024-01-06,Bangalore,Instagram Ads,Android,one_time
5579,2024-02-26,Hyderabad,Instagram Ads,iOS,one_time
5580,2024-02-19,Mumbai,Organic,Android,occasional
5581,2024-02-12,Delhi,Organic,iOS,power
5582,2024-03-04,Delhi,Google Ads,iOS,regular
5583,2024-01-20,Bangalore,Instagram Ads,iOS,one_time
5584,2024-03-12,Hyderabad,Organic,iOS,occasional
5585,2024-02-22,Pune,Instagram Ads,Android,occasional
5586,2024-02-10,Mumbai,Instagram Ads,iOS,power
5587,2024-03-26,Delhi,Referral,iOS,occasional
5588,2024-01-01,Pune,Referral,iOS,occasional
5589,2024-03-31,Hyderabad,Google Ads,iOS,one_time
5590,2024-01-20,Delhi,Google Ads,Android,occasional
5591,2024-03-20,Hyderabad,Referral,iOS,regular
5592,2024-03-06,Bangalore,Google Ads,iOS,occasional
5593,2024-02-29,Mumbai,Instagram Ads,Android,power
5594,2024-03-22,Delhi,Google Ads,Android,one_time
5595,2024-01-05,Hyderabad,Organic,iOS,regular
5596,2024-03-05,Pune,Referral,iOS,occasional
5597,2024-01-19,Delhi,Instagram Ads,iOS,regular
5598,2024-02-04,Delhi,Google Ads,Android,occasional
5599,2024-02-09,Hyderabad,Referral,Android,occasional
5600,2024-01-15,Delhi,Organic,iOS,occasional
5601,2024-03-22,Hyderabad,Google Ads,iOS,regular
5602,2024-01-21,Bangalore,Google Ads,Android,regular
5603,2024-01-03,Hyderabad,Google Ads,iOS,regular
5604,2024-03-23,Mumbai,Organic,Android,occasional
5605,2024-03-26,Pune,Referral,Android,power
5606,2024-03-10,Pune,Organic,Android,occasional
5607,2024-02-29,Delhi,Organic,iOS,one_time
5608,2024-01-30,Bangalore,Instagram Ads,iOS,one_time
5609,2024-03-27,Pune,Google Ads,Android,occasional
5610,2024-01-09,Pune,Google Ads,iOS,occasional
5611,2024-03-09,Mumbai,Referral,iOS,power
5612,2024-02-03,Mumbai,Google Ads,Android,occasional
5613,2024-01-13,Mumbai,Instagram Ads,Android,one_time
5614,2024-01-21,Bangalore,Google Ads,Android,regular
5615,2024-03-25,Bangalore,Organic,Android,occasional
5616,2024-02-01,Mumbai,Organic,iOS,one_time
5617,2024-01-07,Bangalore,Referral,Android,one_time
5618,2024-01-31,Hyderabad,Instagram Ads,Android,regular
5619,2024-03-23,Pune,Referral,Android,occasional
5620,2024-01-08,Delhi,Instagram Ads,Android,regular
5621,2024-03-30,Delhi,Organic,iOS,regular
5622,2024-03-11,Pune,Organic,Android,one_time
5623,2024-01-12,Bangalore,Organic,Android,one_time
5624,2024-01-27,Bangalore,Referral,Android,occasional
5625,2024-01-31,Mumbai,Referral,Android,power
5626,2024-03-16,Hyderabad,Referral,Android,one_time
5627,2024-01-14,Hyderabad,Instagram Ads,iOS,occasional
5628,2024-03-28,Pune,Organic,iOS,regular
5629,2024-01-13,Pune,Google Ads,iOS,occasional
5630,2024-03-08,Bangalore,Google Ads,Android,power
