user_id,total_sessions,total_orders,user_segment
6126,6,1,Occasional User
6127,4,0,Inactive
6128,4,1,Occasional User
6129,9,3,Regular User
6130,2,1,Occasional User
6131,1,0,Inactive
6132,6,1,Occasional User
6133,5,2,Occasional User
6134,2,0,Inactive
6135,4,0,Inactive
6136,10,0,Inactive
6137,2,1,Occasional User
6139,4,1,Occasional User
6140,2,1,Occasional User
6141,4,0,Inactive
6142,6,1,Occasional User
6143,8,0,Inactive
6144,1,0,Inactive
6145,1,0,Inactive
6146,8,1,Occasional User
6147,4,1,Occasional User
6148,4,0,Inactive
6149,5,0,Inactive
6150,2,0,Inactive
6151,5,0,Inactive
6152,5,1,Occasional User
6153,2,1,Occasional User
6154,3,1,Occasional User
6155,10,1,Occasional User
6157,5,2,Occasional User
6158,2,1,Occasional User
6159,6,1,Occasional User
6160,2,1,Occasional User
6161,1,0,Inactive
6162,6,1,Occasional User
6163,9,3,Regular User
6164,10,2,Occasional User
6165,4,1,Occasional User
6166,3,0,Inactive
6167,2,0,Inactive
6168,2,0,Inactive
6169,9,2,Occasional User
6170,10,0,Inactive
6171,8,2,Occasional User
6172,6,2,Occasional User
6173,10,2,Occasional User
6174,2,1,Occasional User
6176,6,4,Regular User
6177,3,0,Inactive
6178,10,0,Inactive
6179,6,0,Inactive
6180,5,1,Occasional User
6181,5,0,Inactive
6182,8,2,Occasional User
6183,7,1,Occasional User
6185,3,0,Inactive
6186,1,1,Occasional User
6187,6,0,Inactive
6188,3,1,Occasional User
6190,3,0,Inactive
6191,4,0,Inactive
6192,3,0,Inactive
6193,3,0,Inactive
6194,1,0,Inactive
6195,4,1,Occasional User
6196,8,1,Occasional User
6197,8,1,Occasional User
6198,1,0,Inactive
6199,6,2,Occasional User
6200,18,2,Occasional User
6201,3,2,Occasional User
6202,1,0,Inactive
6203,2,0,Inactive
6204,6,1,Occasional User
6205,15,2,Occasional User
6206,1,0,Inactive
6207,6,2,Occasional User
6208,4,2,Occasional User
6209,4,2,Occasional User
6210,14,4,Regular User
6211,4,0,Inactive
6212,1,0,Inactive
6213,4,2,Occasional User
6214,9,5,Regular User
6215,4,0,Inactive
6216,2,0,Inactive
6217,7,0,Inactive
6218,1,1,Occasional User
6219,4,2,Occasional User
6220,10,1,Occasional User
6221,4,0,Inactive
6222,6,3,Regular User
6223,9,2,Occasional User
6224,6,1,Occasional User
6225,3,0,Inactive
6226,4,0,Inactive
6227,2,0,Inactive
6228,1,0,Inactive
6229,3,1,Occasional User
6230,1,0,Inactive
6231,6,0,Inactive
6232,2,1,Occasional User
6233,3,1,Occasional User
6234,8,0,Inactive
6235,7,1,Occasional User
6236,1,0,Inactive
6237,2,0,Inactive
6238,3,0,Inactive
6239,1,1,Occasional User
6240,1,0,Inactive
6241,1,0,Inactive
6242,10,1,Occasional User
6243,3,1,Occasional User
6244,6,0,Inactive
6245,3,2,Occasional User
6246,4,1,Occasional User
6247,6,1,Occasional User
6248,3,0,Inactive
6249,3,2,Occasional User
6250,15,3,Regular User
6251,5,2,Occasional User
6252,6,0,Inactive
6253,7,2,Occasional User
6254,13,3,Regular User
6255,6,0,Inactive
6256,4,1,Occasional User
6257,3,0,Inactive
6258,4,1,Occasional User
6259,2,0,Inactive
6260,8,3,Regular User
6261,6,1,Occasional User
6262,2,2,Occasional User
6263,5,0,Inactive
6264,1,0,Inactive
6265,2,1,Occasional User
6266,4,1,Occasional User
6267,1,0,Inactive
6268,14,2,Occasional User
6269,10,2,Occasional User
6270,3,0,Inactive
6271,7,1,Occasional User
6272,1,0,Inactive
6273,3,1,Occasional User
6274,4,0,Inactive
6275,5,1,Occasional User
6276,5,1,Occasional User
6277,8,2,Occasional User
6278,8,1,Occasional User
6279,2,0,Inactive
6280,2,0,Inactive
6281,2,0,Inactive
6282,6,0,Inactive
6283,5,0,Inactive
6284,6,0,Inactive
6285,6,0,Inactive
6286,6,1,Occasional User
6288,5,1,Occasional User
6289,2,0,Inactive
6291,10,0,Inactive
6292,8,3,Regular User
6293,1,0,Inactive
6294,8,2,Occasional User
6295,1,1,Occasional User
6296,1,0,Inactive
6297,6,0,Inactive
6298,5,1,Occasional User
6299,2,0,Inactive
6300,7,1,Occasional User
6301,4,1,Occasional User
6302,6,1,Occasional User
6303,5,1,Occasional User
6304,4,2,Occasional User
6305,9,0,Inactive
6306,3,0,Inactive
6307,7,0,Inactive
6308,9,3,Regular User
6310,2,0,Inactive
6311,1,1,Occasional User
6312,4,1,Occasional User
6313,3,1,Occasional User
6314,6,1,Occasional User
6315,10,3,Regular User
6316,2,1,Occasional User
6317,6,2,Occasional User
6318,2,0,Inactive
6319,1,0,Inactive
6320,2,1,Occasional User
6321,3,0,Inactive
6322,6,0,Inactive
6323,3,1,Occasional User
6324,9,4,Regular User
6325,1,0,Inactive
6328,5,1,Occasional User
6329,5,1,Occasional User
6330,17,3,Regular User
6331,2,1,Occasional User
6332,4,1,Occasional User
6333,6,1,Occasional User
6334,3,1,Occasional User
6335,7,2,Occasional User
6336,3,0,Inactive
6337,9,0,Inactive
6338,9,3,Regular User
6339,4,1,Occasional User
6340,4,0,Inactive
6341,9,2,Occasional User
6342,4,2,Occasional User
6343,6,0,Inactive
6344,2,0,Inactive
6345,3,1,Occasional User
6346,9,2,Occasional User
6347,7,1,Occasional User
6348,1,1,Occasional User
6349,4,4,Regular User
6350,6,1,Occasional User
6351,5,1,Occasional User
6352,2,1,Occasional User
6353,4,0,Inactive
6354,3,1,Occasional User
6355,1,0,Inactive
6356,2,0,Inactive
6357,5,2,Occasional User
6358,5,2,Occasional User
6359,2,1,Occasional User
6360,4,0,Inactive
6361,14,1,Occasional User
6362,5,1,Occasional User
6363,10,1,Occasional User
6364,6,1,Occasional User
6365,5,1,Occasional User
6366,3,1,Occasional User
6367,9,0,Inactive
6368,2,0,Inactive
6369,3,0,Inactive
6370,1,0,Inactive
6372,9,2,Occasional User
6373,2,0,Inactive
6374,2,1,Occasional User
6375,6,1,Occasional User
6376,16,4,Regular User
6377,3,0,Inactive
6378,2,1,Occasional User
6379,2,0,Inactive
6380,2,0,Inactive
6381,6,1,Occasional User
6382,6,4,Regular User
6384,6,0,Inactive
6385,3,1,Occasional User
6386,3,1,Occasional User
6387,4,3,Regular User
6388,5,3,Regular User
6389,9,0,Inactive
6390,6,1,Occasional User
6391,12,1,Occasional User
6392,5,0,Inactive
6393,4,1,Occasional User
6394,3,1,Occasional User
6395,1,0,Inactive
6396,7,4,Regular User
6397,3,1,Occasional User
6398,1,0,Inactive
6399,6,2,Occasional User
6400,2,0,Inactive
6401,4,1,Occasional User
6402,2,1,Occasional User
6403,8,1,Occasional User
6404,1,0,Inactive
6405,14,2,Occasional User
6406,1,0,Inactive
6407,10,3,Regular User
6408,7,1,Occasional User
6409,3,1,Occasional User
6410,1,0,Inactive
6411,12,1,Occasional User
6412,2,0,Inactive
6413,2,0,Inactive
6414,8,2,Occasional User
6415,7,2,Occasional User
6416,6,3,Regular User
6417,2,0,Inactive
6418,2,0,Inactive
6419,4,1,Occasional User
6420,3,1,Occasional User
6421,2,1,Occasional User
6422,3,1,Occasional User
6423,12,2,Occasional User
6424,1,0,Inactive
6425,4,1,Occasional User
6426,6,0,Inactive
6427,2,0,Inactive
6428,6,3,Regular User
6429,2,1,Occasional User
6430,3,0,Inactive
6431,5,1,Occasional User
6432,1,1,Occasional User
6433,2,1,Occasional User
6434,6,0,Inactive
6435,3,0,Inactive
6436,1,0,Inactive
6437,3,0,Inactive
6438,6,0,Inactive
6439,4,0,Inactive
6440,4,1,Occasional User
6441,8,1,Occasional User
6442,5,2,Occasional User
6443,4,1,Occasional User
6444,16,3,Regular User
6445,5,2,Occasional User
6446,5,1,Occasional User
6447,1,0,Inactive
6448,1,0,Inactive
6449,16,2,Occasional User
6450,5,1,Occasional User
6451,2,0,Inactive
6452,1,0,Inactive
6454,8,1,Occasional User
6456,10,2,Occasional User
6457,3,1,Occasional User
6458,3,1,Occasional User
6459,9,2,Occasional User
6460,10,1,Occasional User
6461,8,0,Inactive
6462,2,1,Occasional User
6464,10,4,Regular User
6465,2,0,Inactive
6466,2,0,Inactive
6467,4,2,Occasional User
6468,8,3,Regular User
6469,1,0,Inactive
6470,4,0,Inactive
6471,3,0,Inactive
6472,2,1,Occasional User
6473,5,0,Inactive
6474,2,0,Inactive
6475,3,0,Inactive
6476,1,0,Inactive
6477,4,2,Occasional User
6478,6,1,Occasional User
6479,5,1,Occasional User
6480,8,1,Occasional User
6481,4,1,Occasional User
6483,5,2,Occasional User
6484,14,5,Regular User
6485,6,1,Occasional User
6486,3,0,Inactive
6487,1,0,Inactive
6488,6,2,Occasional User
6489,5,0,Inactive
6490,2,1,Occasional User
6491,5,2,Occasional User
6493,3,1,Occasional User
6494,6,3,Regular User
6496,8,4,Regular User
6497,4,0,Inactive
6498,15,3,Regular User
6499,8,0,Inactive
6500,1,0,Inactive
6501,10,2,Occasional User
6502,5,4,Regular User
6503,3,1,Occasional User
6504,11,1,Occasional User
6505,17,7,Regular User
6506,1,1,Occasional User
6507,4,1,Occasional User
6508,1,0,Inactive
6509,2,0,Inactive
6510,4,0,Inactive
6511,1,1,Occasional User
6512,4,1,Occasional User
6513,1,0,Inactive
6514,5,1,Occasional User
6515,4,1,Occasional User
6516,6,1,Occasional User
6517,1,0,Inactive
6518,3,0,Inactive
6519,2,0,Inactive
6520,9,0,Inactive
6521,7,0,Inactive
6522,7,1,Occasional User
6523,3,1,Occasional User
6524,8,1,Occasional User
6525,13,3,Regular User
6526,1,0,Inactive
6527,2,0,Inactive
6528,2,0,Inactive
6529,4,0,Inactive
6530,1,0,Inactive
6531,4,0,Inactive
6532,2,0,Inactive
6533,1,0,Inactive
6534,9,2,Occasional User
6535,7,3,Regular User
6536,6,2,Occasional User
6537,5,2,Occasional User
6538,1,0,Inactive
6539,3,0,Inactive
6540,5,1,Occasional User
6541,8,0,Inactive
6542,2,0,Inactive
6543,2,0,Inactive
6544,9,2,Occasional User
6545,4,1,Occasional User
6546,5,0,Inactive
6547,5,2,Occasional User
6548,5,0,Inactive
6549,8,2,Occasional User
6550,4,0,Inactive
6551,5,1,Occasional User
6552,6,0,Inactive
6554,5,3,Regular User
6555,3,1,Occasional User
6556,4,1,Occasional User
6557,8,2,Occasional User
6558,8,1,Occasional User
6559,4,1,Occasional User
6560,1,0,Inactive
6561,9,2,Occasional User
6562,7,2,Occasional User
6563,10,3,Regular User
6564,1,0,Inactive
6565,10,0,Inactive
6566,7,0,Inactive
6567,2,0,Inactive
6568,5,1,Occasional User
6569,3,0,Inactive
6570,4,0,Inactive
6571,6,1,Occasional User
6572,10,3,Regular User
6573,6,1,Occasional User
6574,2,1,Occasional User
6575,15,3,Regular User
6576,4,1,Occasional User
6577,1,1,Occasional User
6578,10,0,Inactive
6579,8,2,Occasional User
6580,6,1,Occasional User
6581,1,1,Occasional User
6582,2,1,Occasional User
6583,3,2,Occasional User
6584,16,1,Occasional User
6585,6,0,Inactive
6586,6,0,Inactive
6587,3,0,Inactive
6588,13,2,Occasional User
6589,6,2,Occasional User
6590,3,0,Inactive
6591,6,1,Occasional User
6592,6,3,Regular User
6593,8,0,Inactive
6594,1,0,Inactive
6595,4,1,Occasional User
6596,6,1,Occasional User
6597,6,1,Occasional User
6598,3,1,Occasional User
6599,2,0,Inactive
6601,4,0,Inactive
6602,5,0,Inactive
6603,9,0,Inactive
6604,2,2,Occasional User
6605,5,1,Occasional User
6606,8,2,Occasional User
6607,9,2,Occasional User
6608,1,0,Inactive
6609,2,0,Inactive
6610,7,2,Occasional User
6611,1,0,Inactive
6612,4,0,Inactive
6613,1,0,Inactive
6614,8,3,Regular User
6615,6,1,Occasional User
6616,5,1,Occasional User
6617,6,0,Inactive
6618,3,0,Inactive
6619,1,1,Occasional User
6620,4,0,Inactive
6621,6,1,Occasional User
6622,3,0,Inactive
6623,3,1,Occasional User
6624,4,0,Inactive
6625,2,1,Occasional User
6626,7,0,Inactive
6627,2,1,Occasional User
6628,3,0,Inactive
6629,6,1,Occasional User
6630,4,0,Inactive
6631,3,0,Inactive
6633,3,1,Occasional User
6634,5,1,Occasional User
6635,4,2,Occasional User
6636,5,1,Occasional User
6637,1,1,Occasional User
6638,6,1,Occasional User
6639,16,3,Regular User
6640,6,0,Inactive
6641,4,0,Inactive
6642,3,0,Inactive
6643,6,3,Regular User
6644,2,0,Inactive
6645,7,1,Occasional User
6646,4,2,Occasional User
6647,1,0,Inactive
6648,2,0,Inactive
6649,3,0,Inactive
6650,2,0,Inactive
6651,2,0,Inactive
6652,1,0,Inactive
6653,6,1,Occasional User
6654,8,1,Occasional User
6655,6,2,Occasional User
6656,3,2,Occasional User
6657,1,0,Inactive
6659,6,2,Occasional User
6660,9,4,Regular User
6661,6,1,Occasional User
6662,4,1,Occasional User
6663,7,3,Regular User
6664,5,3,Regular User
6665,1,0,Inactive
6666,1,0,Inactive
6667,10,3,Regular User
6668,4,2,Occasional User
6669,4,2,Occasional User
6670,7,2,Occasional User
6671,6,2,Occasional User
6672,1,0,Inactive
6673,8,2,Occasional User
6674,16,5,Regular User
6675,1,0,Inactive
6676,2,1,Occasional User
6677,5,1,Occasional User
6678,1,0,Inactive
6679,3,0,Inactive
6680,2,1,Occasional User
6681,6,0,Inactive
6682,7,1,Occasional User
6683,1,0,Inactive
6684,3,0,Inactive
6685,6,2,Occasional User
6686,4,1,Occasional User
6687,1,0,Inactive
6688,7,1,Occasional User
6689,5,0,Inactive
6690,14,3,Regular User
6691,6,1,Occasional User
6692,8,0,Inactive
6693,5,1,Occasional User
6694,2,0,Inactive
6695,4,2,Occasional User
6696,5,1,Occasional User
6697,4,1,Occasional User
6698,8,1,Occasional User
6699,1,0,Inactive
6700,8,0,Inactive
6701,5,2,Occasional User
6702,6,1,Occasional User
6703,6,1,Occasional User
6704,5,1,Occasional User
6705,5,1,Occasional User
6706,1,0,Inactive
6707,2,0,Inactive
6708,3,0,Inactive
6709,5,1,Occasional User
6710,2,0,Inactive
6711,8,0,Inactive
6712,6,1,Occasional User
6713,4,0,Inactive
6714,1,0,Inactive
6715,1,0,Inactive
6716,6,1,Occasional User
6717,19,1,Occasional User
6718,3,1,Occasional User
6719,5,1,Occasional User
6720,6,2,Occasional User
6721,3,1,Occasional User
6722,12,2,Occasional User
6723,1,1,Occasional User
6724,3,1,Occasional User
6726,15,2,Occasional User
6727,9,0,Inactive
6728,4,0,Inactive
6729,2,0,Inactive
6730,1,1,Occasional User
6731,5,1,Occasional User
6732,8,2,Occasional User
6733,2,0,Inactive
6734,9,2,Occasional User
6735,6,4,Regular User
6736,5,1,Occasional User
6737,1,0,Inactive
6738,14,4,Regular User
6740,1,0,Inactive
6741,10,0,Inactive
6742,7,2,Occasional User
6743,4,1,Occasional User
6744,1,0,Inactive
6745,6,1,Occasional User
6746,2,1,Occasional User
6748,5,2,Occasional User
6749,1,1,Occasional User
6750,4,1,Occasional User
6751,8,0,Inactive
6752,2,1,Occasional User
6753,8,1,Occasional User
6754,12,1,Occasional User
6755,14,2,Occasional User
6756,3,0,Inactive
6757,1,0,Inactive
6758,1,0,Inactive
6759,1,0,Inactive
6760,10,2,Occasional User
6761,6,0,Inactive
6762,8,3,Regular User
6763,3,2,Occasional User
6764,10,1,Occasional User
6765,5,2,Occasional User
6766,2,0,Inactive
6768,7,1,Occasional User
6769,2,0,Inactive
6770,2,0,Inactive
6771,10,2,Occasional User
6773,1,0,Inactive
6774,2,0,Inactive
6775,3,1,Occasional User
6776,8,1,Occasional User
6777,3,1,Occasional User
6778,1,0,Inactive
6779,2,0,Inactive
6780,12,3,Regular User
6781,8,2,Occasional User
6782,6,0,Inactive
6783,4,1,Occasional User
6784,6,0,Inactive
6785,5,0,Inactive
6786,2,0,Inactive
6788,1,0,Inactive
6789,1,0,Inactive
6790,3,0,Inactive
6791,1,0,Inactive
6793,7,3,Regular User
6794,8,3,Regular User
6795,3,0,Inactive
6796,6,1,Occasional User
6797,2,1,Occasional User
6798,10,1,Occasional User
6799,9,4,Regular User
6800,5,0,Inactive
6802,7,2,Occasional User
6803,6,0,Inactive
6804,6,3,Regular User
6805,5,0,Inactive
6806,6,2,Occasional User
6807,4,0,Inactive
6808,4,0,Inactive
6809,8,2,Occasional User
6810,9,2,Occasional User
6811,4,2,Occasional User
6812,12,2,Occasional User
6813,6,2,Occasional User
6814,3,0,Inactive
6815,6,1,Occasional User
6816,4,0,Inactive
6817,8,0,Inactive
6818,1,0,Inactive
6819,1,1,Occasional User
6820,6,0,Inactive
6821,3,0,Inactive
6822,1,1,Occasional User
6823,2,0,Inactive
6824,2,0,Inactive
6825,6,1,Occasional User
6826,1,0,Inactive
6827,10,1,Occasional User
6828,3,1,Occasional User
6829,6,0,Inactive
6830,4,1,Occasional User
6831,2,0,Inactive
6832,10,4,Regular User
6833,4,0,Inactive
6834,2,1,Occasional User
6835,2,0,Inactive
6836,10,1,Occasional User
6837,1,0,Inactive
6838,5,3,Regular User
6839,10,1,Occasional User
6840,1,0,Inactive
6842,1,0,Inactive
6843,1,0,Inactive
6844,1,0,Inactive
6845,1,1,Occasional User
6846,7,2,Occasional User
6847,6,1,Occasional User
6848,4,1,Occasional User
6849,4,1,Occasional User
6850,5,2,Occasional User
6852,1,0,Inactive
6853,1,1,Occasional User
6854,4,0,Inactive
6855,11,4,Regular User
6856,6,1,Occasional User
6857,6,3,Regular User
6858,10,2,Occasional User
6859,2,0,Inactive
6860,4,1,Occasional User
6861,19,5,Regular User
6862,1,0,Inactive
6863,2,1,Occasional User
6864,18,1,Occasional User
6866,7,0,Inactive
6867,1,0,Inactive
6868,5,0,Inactive
6869,6,0,Inactive
6870,2,1,Occasional User
6871,5,2,Occasional User
6872,6,0,Inactive
6873,5,1,Occasional User
6874,8,3,Regular User
6875,2,0,Inactive
6876,4,1,Occasional User
6877,10,2,Occasional User
6878,7,2,Occasional User
6879,3,1,Occasional User
6880,1,0,Inactive
6881,4,1,Occasional User
6882,6,0,Inactive
6883,6,0,Inactive
6884,4,0,Inactive
6885,1,0,Inactive
6886,1,0,Inactive
6887,7,2,Occasional User
6889,5,1,Occasional User
6890,3,0,Inactive
6891,3,2,Occasional User
6892,2,1,Occasional User
6893,2,1,Occasional User
6894,8,1,Occasional User
6895,4,1,Occasional User
6896,1,0,Inactive
6897,2,0,Inactive
6898,2,0,Inactive
6899,10,2,Occasional User
6900,6,3,Regular User
6901,6,1,Occasional User
6902,8,3,Regular User
6904,4,0,Inactive
6905,5,1,Occasional User
6906,2,2,Occasional User
6907,7,4,Regular User
6908,1,0,Inactive
6909,1,0,Inactive
6910,3,1,Occasional User
6911,5,1,Occasional User
6912,1,0,Inactive
6913,7,1,Occasional User
6914,5,0,Inactive
6915,6,1,Occasional User
6916,9,3,Regular User
6917,7,0,Inactive
6918,2,0,Inactive
6919,3,1,Occasional User
6920,1,0,Inactive
6921,1,0,Inactive
6922,14,1,Occasional User
6923,10,1,Occasional User
6924,4,0,Inactive
6925,1,1,Occasional User
6926,4,1,Occasional User
6927,6,2,Occasional User
6928,5,0,Inactive
6929,3,0,Inactive
6930,5,0,Inactive
6931,3,0,Inactive
6932,14,1,Occasional User
6933,6,1,Occasional User
6934,8,1,Occasional User
6935,1,0,Inactive
6936,6,2,Occasional User
6937,2,0,Inactive
6938,4,2,Occasional User
6939,6,1,Occasional User
6940,6,1,Occasional User
6941,1,0,Inactive
6942,2,0,Inactive
6943,4,0,Inactive
6944,15,5,Regular User
6945,5,3,Regular User
6946,6,1,Occasional User
6947,8,0,Inactive
6948,10,6,Regular User
6949,1,0,Inactive
6951,2,0,Inactive
6952,6,1,Occasional User
6953,5,0,Inactive
6954,7,0,Inactive
6955,1,0,Inactive
6956,10,2,Occasional User
6957,5,1,Occasional User
6958,3,0,Inactive
6959,3,0,Inactive
6960,1,0,Inactive
6961,4,0,Inactive
6962,6,1,Occasional User
6963,1,1,Occasional User
6964,5,2,Occasional User
6965,4,0,Inactive
6966,9,2,Occasional User
6967,1,0,Inactive
6968,6,1,Occasional User
6969,5,0,Inactive
6970,6,1,Occasional User
6971,7,1,Occasional User
6972,5,1,Occasional User
6973,11,4,Regular User
6974,3,0,Inactive
6975,5,3,Regular User
6976,4,1,Occasional User
6977,5,1,Occasional User
6978,2,0,Inactive
6979,3,1,Occasional User
6980,14,5,Regular User
6982,4,0,Inactive
6983,2,0,Inactive
6984,1,0,Inactive
6985,1,0,Inactive
6986,7,0,Inactive
6987,4,0,Inactive
6988,3,0,Inactive
6989,7,1,Occasional User
6990,14,7,Regular User
6991,1,0,Inactive
6992,5,1,Occasional User
6993,2,0,Inactive
6994,16,3,Regular User
6995,1,0,Inactive
6996,4,0,Inactive
6997,3,0,Inactive
6998,2,0,Inactive
6999,8,0,Inactive
7001,8,3,Regular User
7002,2,0,Inactive
7003,2,0,Inactive
7004,3,0,Inactive
7005,8,1,Occasional User
7006,9,2,Occasional User
7007,3,1,Occasional User
7008,10,4,Regular User
7009,1,0,Inactive
7010,6,0,Inactive
7011,7,3,Regular User
7012,2,0,Inactive
7013,10,2,Occasional User
7014,6,2,Occasional User
7015,3,2,Occasional User
7016,1,1,Occasional User
7017,9,2,Occasional User
7018,8,0,Inactive
7020,3,0,Inactive
7021,5,2,Occasional User
7022,1,0,Inactive
7023,1,0,Inactive
7024,3,1,Occasional User
7025,5,1,Occasional User
7026,4,2,Occasional User
7027,14,4,Regular User
7028,2,1,Occasional User
7029,8,1,Occasional User
7030,6,2,Occasional User
7031,3,0,Inactive
7032,10,2,Occasional User
7034,5,1,Occasional User
7035,3,1,Occasional User
7036,2,2,Occasional User
7037,8,3,Regular User
7038,4,0,Inactive
7039,5,0,Inactive
7040,2,0,Inactive
7041,4,1,Occasional User
7042,2,0,Inactive
7043,1,0,Inactive
7044,2,1,Occasional User
7045,2,1,Occasional User
7046,6,1,Occasional User
7047,3,2,Occasional User
7049,1,0,Inactive
7051,1,0,Inactive
7052,3,1,Occasional User
7053,2,0,Inactive
7054,6,1,Occasional User
7055,6,0,Inactive
7056,7,1,Occasional User
7057,1,1,Occasional User
7058,9,3,Regular User
7059,1,0,Inactive
7060,1,0,Inactive
7062,4,0,Inactive
7063,3,0,Inactive
7064,4,1,Occasional User
7065,3,1,Occasional User
7066,6,4,Regular User
7067,2,0,Inactive
7068,5,1,Occasional User
7069,7,2,Occasional User
7070,1,0,Inactive
7071,6,2,Occasional User
7072,4,0,Inactive
7073,1,0,Inactive
7074,12,1,Occasional User
7075,4,0,Inactive
7076,9,2,Occasional User
7077,3,1,Occasional User
7078,2,0,Inactive
7079,3,1,Occasional User
7080,4,1,Occasional User
7081,7,2,Occasional User
7082,3,0,Inactive
7083,3,1,Occasional User
7084,6,2,Occasional User
7085,4,1,Occasional User
7086,3,1,Occasional User
7087,5,0,Inactive
7088,5,1,Occasional User
7089,5,1,Occasional User
7090,12,1,Occasional User
7091,12,2,Occasional User
7092,2,0,Inactive
7093,3,0,Inactive
7094,2,0,Inactive
7095,10,1,Occasional User
7096,4,1,Occasional User
7097,2,0,Inactive
7098,15,3,Regular User
7099,8,2,Occasional User
7100,2,0,Inactive
7101,5,0,Inactive
7102,4,0,Inactive
7103,2,1,Occasional User
7104,1,0,Inactive
7105,10,4,Regular User
7106,18,3,Regular User
